customer_id,revenue,orders,units_purchased,unique_products,first_purchase,last_purchase,country,average_order_value,revenue_rank
17809,5411.91,12,2057,46,2010-12-01 09:41:00,2011-11-23 12:59:00,United Kingdom,450.9925,245
16701,5398.3,13,6393,99,2010-12-13 11:51:00,2011-12-01 11:10:00,United Kingdom,415.25384615384615,246
17719,5396.04,15,2466,111,2011-03-29 11:29:00,2011-11-02 10:36:00,United Kingdom,359.736,247
17850,5391.21,34,1733,21,2010-12-01 08:26:00,2010-12-02 15:27:00,United Kingdom,158.565,248
16303,5360.63,3,2659,119,2011-01-10 14:16:00,2011-11-14 10:49:00,United Kingdom,1786.8766666666668,249
13269,5343.28,15,3513,177,2010-12-05 11:51:00,2011-12-08 14:53:00,United Kingdom,356.21866666666665,250
17730,5298.4800000000005,13,3576,127,2011-01-17 14:49:00,2011-12-06 15:43:00,United Kingdom,407.5753846153847,251
15150,5291.33,10,3642,282,2011-03-15 14:21:00,2011-11-22 12:52:00,United Kingdom,529.133,252
17061,5232.2300000000005,11,1526,57,2011-04-21 13:29:00,2011-09-27 11:24:00,United Kingdom,475.65727272727275,253
18226,5228.05,11,3466,141,2011-01-06 09:00:00,2011-10-26 13:36:00,United Kingdom,475.27727272727276,254
12362,5226.2300000000005,10,2229,201,2011-02-17 10:30:00,2011-12-06 15:40:00,Belgium,522.623,255
16258,5203.51,5,2994,111,2011-05-04 14:33:00,2011-10-25 13:30:00,United Kingdom,1040.702,256
13756,5189.52,14,3188,66,2010-12-07 11:41:00,2011-12-07 16:44:00,United Kingdom,370.68,257
16191,5180.52,13,3351,65,2010-12-14 12:38:00,2011-12-07 11:26:00,United Kingdom,398.5015384615385,258
15727,5159.06,7,3063,213,2010-12-15 15:47:00,2011-11-23 12:36:00,United Kingdom,737.0085714285715,259
13599,5149.92,21,3293,171,2010-12-08 10:11:00,2011-12-08 16:10:00,United Kingdom,245.2342857142857,260
17858,5140.66,12,2694,101,2010-12-05 13:08:00,2011-12-04 11:56:00,United Kingdom,428.3883333333333,261
15903,5126.76,7,2410,46,2011-02-17 14:04:00,2011-11-30 08:08:00,United Kingdom,732.3942857142857,262
13941,5112.96,5,2364,24,2010-12-02 10:17:00,2011-11-18 09:43:00,United Kingdom,1022.592,263
15046,5090.42,15,3372,147,2011-01-05 15:30:00,2011-11-30 15:50:00,United Kingdom,339.36133333333333,264
16700,5076.55,13,4024,159,2010-12-08 16:34:00,2011-12-01 11:00:00,United Kingdom,390.50384615384615,265
13139,5064.9400000000005,7,2425,132,2011-03-25 11:57:00,2011-11-23 13:54:00,United Kingdom,723.5628571428572,266
12432,5059.32,5,1801,107,2011-06-20 13:27:00,2011-10-28 11:43:00,Norway,1011.8639999999999,267
17602,5054.42,6,4116,335,2011-01-19 16:18:00,2011-12-07 13:53:00,United Kingdom,842.4033333333333,268
15301,5049.95,12,2751,167,2010-12-06 12:21:00,2011-10-20 09:57:00,United Kingdom,420.82916666666665,269
17426,5037.26,6,3094,179,2011-03-02 16:34:00,2011-12-01 18:07:00,United Kingdom,839.5433333333334,270
15719,5030.07,13,2718,299,2011-01-06 12:31:00,2011-11-07 12:29:00,United Kingdom,386.92846153846153,271
14755,5010.28,11,2219,128,2011-01-09 14:02:00,2011-11-30 11:24:00,United Kingdom,455.47999999999996,272
14562,5006.77,18,1815,187,2011-02-08 14:45:00,2011-12-06 11:05:00,United Kingdom,278.1538888888889,273
12444,5005.46,5,1153,138,2011-06-21 14:00:00,2011-11-18 13:23:00,Norway,1001.092,274
14329,4975.24,7,3087,218,2011-01-14 13:42:00,2011-11-22 15:50:00,United Kingdom,710.7485714285714,275
15032,4959.1,3,2968,29,2010-12-08 12:57:00,2011-03-28 15:03:00,United Kingdom,1653.0333333333335,276
12437,4951.41,18,2922,118,2011-01-12 14:13:00,2011-12-08 11:35:00,France,275.0783333333333,277
12700,4939.99,4,2967,193,2011-05-08 16:10:00,2011-12-02 10:47:00,France,1234.9975,278
14709,4921.04,13,2484,71,2010-12-16 13:43:00,2011-11-24 15:41:00,United Kingdom,378.54153846153844,279
15786,4919.0,3,3340,257,2011-08-17 13:33:00,2011-10-24 14:13:00,United Kingdom,1639.6666666666667,280
15547,4910.6,14,3999,441,2010-12-12 13:26:00,2011-12-02 12:52:00,United Kingdom,350.75714285714287,281
17133,4892.240000000001,7,2730,13,2011-03-18 13:47:00,2011-11-24 12:27:00,United Kingdom,698.8914285714287,282
12664,4881.88,9,1203,10,2011-01-21 11:42:00,2011-12-01 17:07:00,Finland,542.4311111111111,283
12688,4873.81,1,3028,171,2011-08-18 08:49:00,2011-08-18 08:49:00,Israel,4873.81,284
14292,4871.93,9,1663,64,2011-03-02 08:26:00,2011-12-02 11:50:00,United Kingdom,541.3255555555556,285
17652,4867.72,12,2509,118,2011-03-03 14:05:00,2011-11-14 12:55:00,United Kingdom,405.6433333333334,286
15738,4812.42,16,2982,46,2010-12-02 12:50:00,2011-11-21 08:26:00,United Kingdom,300.77625,287
13013,4810.9400000000005,13,2224,155,2010-12-03 12:28:00,2011-12-08 15:01:00,United Kingdom,370.07230769230773,288
15298,4799.9,12,3116,115,2010-12-08 13:55:00,2011-12-07 17:17:00,United Kingdom,399.9916666666666,289
15555,4794.86,16,4427,401,2010-12-05 14:45:00,2011-11-27 16:19:00,United Kingdom,299.67875,290
15187,4777.18,16,1887,61,2011-05-11 13:49:00,2011-12-08 11:56:00,United Kingdom,298.57375,291
17365,4767.36,8,4749,278,2011-01-11 12:11:00,2011-11-27 12:13:00,United Kingdom,595.92,292
12955,4757.16,11,3664,81,2011-03-17 09:03:00,2011-12-08 16:29:00,United Kingdom,432.4690909090909,293
14180,4748.52,25,719,112,2010-12-02 13:08:00,2011-11-29 10:56:00,United Kingdom,189.94080000000002,294
15152,4745.69,13,2704,196,2011-06-05 15:36:00,2011-11-30 12:32:00,United Kingdom,365.0530769230769,295
16722,4730.81,13,5001,96,2010-12-06 12:59:00,2011-11-22 13:28:00,United Kingdom,363.90846153846155,296
17690,4726.8,15,1769,186,2010-12-01 16:15:00,2011-11-09 15:17:00,United Kingdom,315.12,297
12714,4708.86,5,3069,216,2011-02-18 10:53:00,2011-11-30 15:43:00,France,941.7719999999999,298
14135,4690.31,15,3850,95,2010-12-02 10:27:00,2011-12-08 11:38:00,United Kingdom,312.68733333333336,299
14191,4684.76,13,3662,145,2011-05-03 10:30:00,2011-12-08 09:23:00,United Kingdom,360.36615384615385,300
15291,4668.3,15,2103,62,2010-12-01 09:32:00,2011-11-14 11:02:00,United Kingdom,311.22,301
14189,4654.08,15,3937,176,2010-12-06 11:42:00,2011-12-07 15:55:00,United Kingdom,310.272,302
14390,4642.57,9,2133,135,2010-12-02 11:57:00,2011-11-29 13:49:00,United Kingdom,515.8411111111111,303
14159,4630.35,11,4348,501,2010-12-12 11:17:00,2011-11-20 12:36:00,United Kingdom,420.94090909090914,304
14286,4628.75,3,4338,220,2011-04-11 08:16:00,2011-11-16 10:34:00,United Kingdom,1542.9166666666667,305
13802,4599.42,3,2572,55,2011-02-01 12:03:00,2011-07-24 10:54:00,United Kingdom,1533.14,306
15093,4597.02,6,3760,52,2010-12-02 18:25:00,2011-11-21 13:09:00,United Kingdom,766.1700000000001,307
14004,4582.64,7,2668,102,2011-02-24 09:28:00,2011-10-27 14:40:00,United Kingdom,654.6628571428572,308
16931,4554.87,21,3134,448,2010-12-05 11:40:00,2011-12-04 13:15:00,United Kingdom,216.89857142857142,309
17068,4552.14,21,2164,116,2010-12-06 13:58:00,2011-11-27 13:14:00,United Kingdom,216.76857142857145,310
17613,4544.55,14,2490,211,2011-02-07 11:20:00,2011-11-17 10:51:00,United Kingdom,324.6107142857143,311
12484,4527.32,6,2187,256,2011-01-07 14:04:00,2011-11-07 11:37:00,Spain,754.5533333333333,312
13267,4521.49,19,1969,88,2010-12-08 09:20:00,2011-12-07 11:12:00,United Kingdom,237.97315789473683,313
15299,4507.01,7,2948,7,2010-12-02 16:48:00,2011-10-03 14:19:00,United Kingdom,643.8585714285715,314
12524,4485.72,8,3699,113,2011-01-10 10:35:00,2011-11-30 15:31:00,Germany,560.715,315
17975,4483.26,13,1565,189,2010-12-08 11:38:00,2011-11-24 13:27:00,United Kingdom,344.86615384615385,316
14426,4481.67,10,2699,183,2011-01-31 09:51:00,2011-11-16 12:25:00,United Kingdom,448.16700000000003,317
12627,4478.53,7,2752,162,2011-07-22 13:59:00,2011-11-29 12:07:00,Germany,639.79,318
17364,4462.68,11,2692,288,2011-01-12 16:57:00,2011-12-09 09:00:00,United Kingdom,405.69818181818187,319
16984,4459.52,2,2380,354,2011-08-01 17:37:00,2011-09-12 13:43:00,United Kingdom,2229.76,320
13069,4431.44,24,5873,281,2010-12-05 11:02:00,2011-12-09 08:39:00,United Kingdom,184.64333333333332,321
14085,4421.29,18,3177,272,2010-12-06 12:39:00,2011-12-07 13:46:00,United Kingdom,245.62722222222223,322
15955,4416.26,14,2135,137,2010-12-02 11:22:00,2011-11-15 14:15:00,United Kingdom,315.44714285714286,323
16626,4413.1,17,2690,86,2011-03-18 12:27:00,2011-12-09 11:56:00,United Kingdom,259.59411764705885,324
15874,4405.88,7,2534,110,2011-02-28 13:28:00,2011-10-07 12:31:00,United Kingdom,629.4114285714286,325
14534,4397.3,18,2027,331,2011-01-25 12:33:00,2011-12-07 12:19:00,United Kingdom,244.29444444444445,326
12712,4396.13,13,1062,58,2010-12-03 14:30:00,2011-11-11 08:19:00,Germany,338.1638461538462,327
13505,4393.63,4,2486,182,2011-04-21 12:07:00,2011-09-28 11:56:00,Switzerland,1098.4075,328
12752,4366.78,1,2262,53,2011-09-19 13:32:00,2011-09-19 13:32:00,Norway,4366.78,329
16945,4345.5,19,2725,137,2010-12-16 17:49:00,2011-11-18 11:39:00,United Kingdom,228.71052631578948,330
14016,4341.21,4,2125,154,2010-12-17 14:21:00,2011-07-01 11:29:00,EIRE,1085.3025,331
14800,4331.79,12,3644,246,2010-12-05 11:10:00,2011-10-23 12:46:00,United Kingdom,360.9825,332
17567,4331.48,8,2632,110,2010-12-02 15:18:00,2011-12-02 15:48:00,United Kingdom,541.435,333
18251,4314.72,1,7824,16,2011-09-13 15:03:00,2011-09-13 15:03:00,United Kingdom,4314.72,334
12347,4310.0,7,2458,103,2010-12-07 14:57:00,2011-12-07 15:52:00,Iceland,615.7142857142857,335
17937,4301.22,7,1754,19,2010-12-12 14:43:00,2011-12-01 11:45:00,United Kingdom,614.46,336
15034,4274.16,8,2413,299,2010-12-21 09:47:00,2011-11-24 12:11:00,United Kingdom,534.27,337
14422,4263.64,6,2906,189,2011-03-17 17:26:00,2011-12-09 11:26:00,United Kingdom,710.6066666666667,338
12500,4257.82,11,2678,34,2011-01-10 09:48:00,2011-11-16 16:20:00,Germany,387.07454545454544,339
17419,4226.57,12,1876,155,2010-12-07 15:03:00,2011-11-28 13:47:00,United Kingdom,352.21416666666664,340
14525,4215.9,9,2637,217,2010-12-13 17:40:00,2011-11-20 11:37:00,United Kingdom,468.4333333333333,341
15804,4206.39,13,2565,170,2011-05-25 10:12:00,2011-12-09 12:31:00,United Kingdom,323.5684615384616,342
15971,4199.85,12,1717,10,2011-02-01 16:47:00,2011-11-22 12:50:00,United Kingdom,349.9875,343
12747,4196.01,11,1275,42,2010-12-05 15:38:00,2011-12-07 14:34:00,United Kingdom,381.4554545454546,344
14146,4191.0,5,2437,183,2010-12-17 15:52:00,2011-12-01 10:18:00,United Kingdom,838.2,345
14277,4188.0,3,1976,195,2011-05-11 13:20:00,2011-11-24 15:01:00,France,1396.0,346
12949,4167.22,8,2381,166,2011-04-01 13:20:00,2011-11-09 11:25:00,United Kingdom,520.9025,347
13384,4151.93,7,2422,123,2011-06-14 12:47:00,2011-11-09 11:04:00,United Kingdom,593.1328571428572,348
15570,4148.82,12,2063,231,2010-12-05 12:57:00,2011-12-02 14:47:00,United Kingdom,345.73499999999996,349
13988,4147.96,6,3044,188,2011-03-30 11:48:00,2011-11-20 10:15:00,United Kingdom,691.3266666666667,350
12569,4124.6900000000005,32,1801,92,2011-04-01 13:47:00,2011-12-07 16:24:00,Germany,128.89656250000002,351
17920,4119.5,17,2473,407,2010-12-01 11:49:00,2011-12-05 14:29:00,United Kingdom,242.3235294117647,352
16592,4113.68,16,2927,142,2011-02-25 10:19:00,2011-12-05 13:49:00,United Kingdom,257.105,353
13555,4098.88,4,2636,128,2011-05-22 11:06:00,2011-09-27 12:36:00,United Kingdom,1024.72,354
16401,4098.32,12,3882,66,2011-01-16 10:56:00,2011-12-08 18:15:00,United Kingdom,341.52666666666664,355
18041,4097.37,21,3758,285,2010-12-02 11:21:00,2011-11-28 11:39:00,United Kingdom,195.11285714285714,356
16670,4095.9,11,2556,179,2010-12-16 10:30:00,2011-11-23 09:34:00,United Kingdom,372.3545454545455,357
12749,4090.88,5,1471,160,2011-05-10 15:25:00,2011-12-06 09:56:00,United Kingdom,818.176,358
14092,4076.9100000000003,14,2066,117,2010-12-16 15:47:00,2011-12-02 12:13:00,United Kingdom,291.20785714285716,359
12449,4067.29,4,1553,118,2011-06-05 15:37:00,2011-11-17 13:46:00,Belgium,1016.8225,360
17377,4058.32,20,2038,190,2010-12-01 12:35:00,2011-11-16 11:17:00,United Kingdom,202.916,361
18087,4055.7200000000003,2,3907,2,2011-02-22 10:43:00,2011-09-02 15:12:00,United Kingdom,2027.8600000000001,362
14401,4051.48,13,4507,113,2010-12-15 09:07:00,2011-12-05 13:30:00,United Kingdom,311.6523076923077,363
12656,4051.17,5,1723,89,2011-04-20 09:20:00,2011-11-22 13:42:00,France,810.234,364
16549,4034.9,10,2294,445,2011-01-09 14:03:00,2011-11-29 15:06:00,United Kingdom,403.49,365
13815,4027.36,4,2560,132,2011-01-25 12:16:00,2011-11-17 14:19:00,Germany,1006.84,366
15514,4023.7200000000003,11,2098,96,2010-12-10 13:50:00,2011-11-27 14:40:00,United Kingdom,365.7927272727273,367
17940,4020.04,10,9323,6,2011-02-10 09:29:00,2011-10-21 13:27:00,United Kingdom,402.004,368
12957,4017.54,8,2549,208,2011-01-04 12:18:00,2011-11-30 09:53:00,United Kingdom,502.1925,369
12867,4009.34,7,4284,240,2010-12-14 16:39:00,2011-11-13 15:30:00,United Kingdom,572.7628571428571,370
12378,4008.62,1,2529,219,2011-08-02 10:34:00,2011-08-02 10:34:00,Switzerland,4008.62,371
16186,4006.94,12,3020,87,2010-12-02 14:40:00,2011-11-17 12:43:00,United Kingdom,333.9116666666667,372
12841,3991.58,25,2720,229,2010-12-03 10:43:00,2011-12-05 11:13:00,United Kingdom,159.6632,373
17001,3989.57,11,2164,75,2010-12-16 09:35:00,2011-12-09 09:38:00,United Kingdom,362.6881818181818,374
15416,3984.32,4,2090,165,2011-03-02 08:41:00,2011-10-06 09:38:00,United Kingdom,996.08,375
12779,3981.36,8,2024,88,2010-12-03 13:40:00,2011-11-02 11:43:00,Poland,497.67,376
12727,3980.7000000000003,7,2098,109,2011-01-23 15:17:00,2011-11-29 11:46:00,France,568.6714285714286,377
14547,3974.75,8,2639,198,2011-10-16 14:35:00,2011-12-06 11:06:00,United Kingdom,496.84375,378
14299,3965.62,9,2149,94,2010-12-09 10:30:00,2011-12-01 16:05:00,United Kingdom,440.6244444444444,379
13523,3964.88,5,1752,157,2010-12-08 14:22:00,2011-11-06 15:11:00,United Kingdom,792.976,380
15529,3962.6,11,3455,415,2010-12-08 12:24:00,2011-11-17 11:29:00,United Kingdom,360.23636363636365,381
17611,3961.12,15,2550,440,2010-12-13 13:52:00,2011-12-02 13:29:00,United Kingdom,264.07466666666664,382
13183,3957.78,9,2208,51,2011-01-09 10:50:00,2011-12-02 10:30:00,United Kingdom,439.75333333333333,383
17769,3957.43,10,1850,200,2011-01-23 11:15:00,2011-11-27 11:18:00,United Kingdom,395.743,384
17651,3945.0,10,3112,149,2011-06-15 15:57:00,2011-11-28 10:29:00,United Kingdom,394.5,385
12473,3928.05,5,2414,140,2011-06-01 10:15:00,2011-11-10 13:46:00,Germany,785.61,386
17593,3923.86,5,3089,190,2010-12-22 10:29:00,2011-12-06 10:30:00,United Kingdom,784.772,387
14739,3902.28,7,3820,47,2010-12-07 14:58:00,2011-12-05 16:54:00,United Kingdom,557.4685714285714,388
13999,3901.81,12,2243,102,2010-12-13 11:23:00,2011-11-29 13:40:00,United Kingdom,325.1508333333333,389
14291,3883.25,11,2749,145,2011-03-09 15:20:00,2011-12-08 10:26:00,United Kingdom,353.02272727272725,390
15195,3861.0,1,1404,1,2011-12-07 12:20:00,2011-12-07 12:20:00,United Kingdom,3861.0,391
18073,3859.82,12,3102,23,2011-05-26 19:38:00,2011-08-17 14:02:00,United Kingdom,321.6516666666667,392
12662,3849.78,11,2058,129,2010-12-01 13:04:00,2011-12-09 11:59:00,Germany,349.98,393
16717,3843.08,6,1860,176,2010-12-08 16:48:00,2011-11-16 12:16:00,United Kingdom,640.5133333333333,394
13266,3834.2599999999998,12,4428,82,2011-03-28 10:14:00,2011-11-28 14:39:00,United Kingdom,319.52166666666665,395
17091,3827.76,9,1746,119,2010-12-07 09:55:00,2011-12-07 10:43:00,United Kingdom,425.3066666666667,396
16327,3820.27,6,2560,142,2010-12-05 12:43:00,2011-11-25 13:23:00,United Kingdom,636.7116666666667,397
12755,3811.9500000000003,2,1491,4,2010-12-09 10:44:00,2011-03-04 12:42:00,Japan,1905.9750000000001,398
12597,3811.22,4,2236,184,2011-03-16 14:00:00,2011-11-20 13:33:00,Spain,952.805,399
15867,3810.14,15,2052,302,2010-12-05 14:17:00,2011-12-04 13:32:00,United Kingdom,254.00933333333333,400
13435,3809.89,7,2129,68,2011-06-03 17:07:00,2011-12-04 14:45:00,United Kingdom,544.27,401
12668,3807.15,4,1634,115,2010-12-19 12:46:00,2011-11-28 10:56:00,Germany,951.7875,402
16145,3799.4900000000002,11,3123,134,2010-12-15 09:09:00,2011-12-01 10:33:00,United Kingdom,345.40818181818184,403
16655,3789.52,6,2363,208,2011-01-12 10:16:00,2011-11-22 11:25:00,United Kingdom,631.5866666666667,404
16168,3787.6,27,1892,57,2010-12-05 11:38:00,2011-11-29 12:45:00,United Kingdom,140.28148148148148,405
16019,3786.24,9,1733,133,2010-12-10 12:29:00,2011-10-24 11:51:00,United Kingdom,420.6933333333333,406
12562,3781.7400000000002,7,1779,99,2011-05-25 12:44:00,2011-12-01 17:20:00,France,540.2485714285715,407
17173,3766.6,8,1122,36,2011-07-31 15:26:00,2011-12-04 14:40:00,United Kingdom,470.825,408
13124,3756.33,3,2119,185,2010-12-15 15:00:00,2011-09-11 12:45:00,United Kingdom,1252.11,409
12429,3750.4,4,1557,82,2010-12-09 12:05:00,2011-11-30 17:22:00,Denmark,937.6,410
14145,3742.2,4,756,6,2011-05-06 13:01:00,2011-10-24 12:10:00,United Kingdom,935.55,411
13552,3740.07,12,1417,82,2011-01-28 10:10:00,2011-10-04 15:19:00,United Kingdom,311.6725,412
16570,3738.4,10,2112,68,2011-02-01 10:37:00,2011-11-24 17:02:00,United Kingdom,373.84000000000003,413
12502,3723.87,5,820,102,2011-02-03 10:41:00,2011-09-05 11:52:00,Spain,744.774,414
12647,3722.82,12,1431,78,2010-12-05 14:02:00,2011-11-17 12:56:00,Germany,310.235,415
13680,3719.12,4,1934,164,2011-01-04 14:12:00,2011-12-08 13:47:00,United Kingdom,929.78,416
17238,3719.1,17,1807,297,2010-12-03 15:05:00,2011-12-07 11:35:00,United Kingdom,218.7705882352941,417
16240,3718.8,2,1641,126,2011-09-23 13:44:00,2011-11-15 14:30:00,United Kingdom,1859.4,418
14364,3717.35,8,1967,61,2011-05-12 12:56:00,2011-08-23 11:01:00,United Kingdom,464.66875,419
15845,3711.77,8,1926,97,2011-01-06 17:19:00,2011-11-22 09:42:00,United Kingdom,463.97125,420
15622,3709.56,9,1674,169,2011-03-02 13:42:00,2011-10-27 16:44:00,United Kingdom,412.17333333333335,421
17819,3704.87,7,1031,36,2010-12-03 14:26:00,2011-09-29 10:52:00,United Kingdom,529.2671428571429,422
15379,3703.29,7,2305,145,2010-12-16 13:02:00,2011-06-23 13:13:00,United Kingdom,529.0414285714286,423
14282,3701.44,15,2656,70,2010-12-07 12:21:00,2011-12-06 17:04:00,United Kingdom,246.76266666666666,424
12553,3692.28,10,1965,95,2011-01-14 10:42:00,2011-12-01 16:38:00,France,369.228,425
16253,3683.86,2,3233,114,2011-03-29 13:33:00,2011-10-04 09:09:00,United Kingdom,1841.93,426
13148,3683.26,12,1965,231,2010-12-10 13:06:00,2011-11-10 15:23:00,United Kingdom,306.93833333333333,427
15581,3675.77,13,283,134,2010-12-08 14:38:00,2011-08-11 09:38:00,United Kingdom,282.7515384615385,428
15296,3672.86,6,1766,137,2011-01-17 11:57:00,2011-10-20 11:47:00,United Kingdom,612.1433333333333,429
16904,3653.75,16,1984,387,2010-12-07 13:29:00,2011-12-05 13:10:00,United Kingdom,228.359375,430
15808,3651.27,4,1305,142,2010-12-05 13:05:00,2011-02-06 14:33:00,United Kingdom,912.8175,431
12417,3649.1,9,1552,158,2010-12-17 11:51:00,2011-12-06 14:52:00,Belgium,405.4555555555555,432
13426,3641.32,10,2245,103,2010-12-15 12:43:00,2011-12-09 08:59:00,United Kingdom,364.132,433
12619,3641.24,9,3378,50,2011-03-31 13:10:00,2011-11-23 14:52:00,Germany,404.5822222222222,434
16440,3640.67,5,2018,186,2011-05-09 12:25:00,2011-12-02 12:02:00,United Kingdom,728.134,435
13381,3639.31,6,2029,77,2011-02-14 10:10:00,2011-11-08 11:58:00,United Kingdom,606.5516666666666,436
17230,3638.41,8,1651,51,2010-12-15 11:22:00,2011-03-20 16:12:00,United Kingdom,454.80125,437
17528,3628.5,8,2138,183,2011-09-29 13:04:00,2011-12-08 13:27:00,United Kingdom,453.5625,438
13327,3627.77,8,1600,74,2010-12-09 15:32:00,2011-11-01 10:21:00,United Kingdom,453.47125,439
13520,3624.35,6,1649,49,2010-12-03 10:36:00,2011-10-12 10:20:00,Switzerland,604.0583333333333,440
13082,3613.63,9,4324,63,2011-01-05 15:42:00,2011-08-05 16:16:00,United Kingdom,401.51444444444445,441
18079,3613.15,4,7347,99,2011-04-15 12:14:00,2011-10-25 15:27:00,United Kingdom,903.2875,442
16712,3611.31,11,1730,259,2011-03-08 15:07:00,2011-11-30 13:48:00,United Kingdom,328.3009090909091,443
15505,3610.96,5,2390,90,2011-07-07 13:33:00,2011-10-18 07:56:00,United Kingdom,722.192,444
13137,3603.29,8,2204,345,2011-02-04 11:54:00,2011-11-29 12:09:00,United Kingdom,450.41125,445
14543,3599.73,16,675,43,2010-12-10 11:51:00,2011-11-11 12:45:00,United Kingdom,224.983125,446
15484,3590.41,4,3150,135,2011-09-22 13:31:00,2011-12-08 15:03:00,United Kingdom,897.6025,447
14132,3586.03,11,3368,100,2011-06-09 12:04:00,2011-12-07 13:35:00,United Kingdom,326.00272727272727,448
16242,3579.86,7,1969,184,2011-03-07 17:04:00,2011-12-01 15:12:00,United Kingdom,511.40857142857146,449
17576,3564.83,19,1967,245,2010-12-09 16:57:00,2011-12-01 17:56:00,United Kingdom,187.62263157894736,450
14040,3560.32,12,1544,146,2011-01-12 14:57:00,2011-10-30 12:42:00,United Kingdom,296.6933333333333,451
17203,3560.08,6,2846,116,2011-10-10 14:37:00,2011-11-04 12:27:00,United Kingdom,593.3466666666667,452
17491,3558.87,10,2013,72,2010-12-07 12:18:00,2011-12-08 16:18:00,United Kingdom,355.887,453
15544,3546.71,9,3109,122,2010-12-02 12:47:00,2011-11-30 16:43:00,United Kingdom,394.0788888888889,454
14503,3543.26,6,2004,113,2011-06-14 10:00:00,2011-12-06 13:30:00,United Kingdom,590.5433333333334,455
